"id","PitNextLap"
439529,0.0249818069040775
439530,0.9231999117136
439531,0.00997717864811421
439532,0.0078760251980275
439533,0.004038120736368
439534,0.0961741507649421
439535,0.046998415991664
439536,0.64916990172863
439537,0.822416694045067
439538,0.750431352376938
439539,0.894182432413101
439540,0.870177070975304
439541,0.00428136985283345
439542,0.00761503726243973
439543,0.0105099221691489
439544,0.848719826817513
439545,0.290728808522224
439546,0.73626260638237
439547,0.0347942152507602
439548,0.0619534019753337
439549,0.412302998185158
439550,0.0204890756867826
439551,0.0599942579865456
439552,0.751026259422302
439553,0.810091036677361
439554,0.406148140907288
439555,0.308944003343582
439556,0.947773053407669
439557,0.808476817369461
439558,0.457091963529587
439559,0.948375480294228
439560,0.305543504059315
439561,0.879948148012161
439562,0.077923816382885
439563,0.211846735388041
439564,0.0170912722349167
439565,0.50008649134636
439566,0.563285251259803
439567,0.0159492442831397
439568,0.438840570681866
439569,0.0448231869377196
439570,0.00408955139573663
439571,0.963704317688942
439572,0.320198378324508
439573,0.0183678563442081
439574,0.756564127922058
439575,0.0702048968821764
439576,0.588795376896858
439577,0.034829791225493
439578,0.892390064001083
439579,0.242274256408215
439580,0.0460650555752218
439581,0.0125996014103293
439582,0.118770299866796
439583,0.0494412476904691
439584,0.463895690441131
439585,0.027689232327044
439586,0.00744396075606346
439587,0.892094650626182
439588,0.0237174670174718
439589,0.916564414858818
439590,0.238905748963356
439591,0.0371367612034082
439592,0.10969189158082
439593,0.00794022087939084
439594,0.90662700009346
439595,0.55079888689518
439596,0.0220590597018599
439597,0.00598620169330388
439598,0.88232038807869
439599,0.924148650407791
439600,0.375403508782386
439601,0.035970071002841
439602,0.684917338132858
439603,0.110462447553873
439604,0.00625153529644012
439605,0.146298179984093
439606,0.00686880550347268
439607,0.984078783512115
439608,0.158985119074583
439609,0.295076596617699
439610,0.0353901991620661
439611,0.00952562936395407
439612,0.0392138427123427
439613,0.0742583277076482
439614,0.110779197067022
439615,0.00960704233683646
439616,0.0069095070939511
439617,0.0396664455980063
439618,0.00767510204948485
439619,0.96314811861515
439620,0.138329585909844
439621,0.177375280439854
439622,0.0882491083443166
439623,0.309410792648792
439624,0.87640353167057
439625,0.919160019040108
439626,0.00655109155923128
439627,0.842665426254273
439628,0.344121583819389
439629,0.742229262709618
439630,0.0134606619831175
439631,0.00691130617633463
439632,0.167701216638088
439633,0.138064606308937
439634,0.163627436667681
439635,0.371089162290096
439636,0.869783319592476
439637,0.082227931469679
439638,0.00446435413323343
439639,0.662847466945648
439640,0.0106207765638828
439641,0.824764874219895
439642,0.140815327689052
439643,0.0106320595238358
439644,0.140404482543468
439645,0.656462881684303
439646,0.00222017051419243
439647,0.916417905926705
439648,0.938355647563935
439649,0.0452503263130784
439650,0.81209269964695
439651,0.00768954515084625
439652,0.729997969150543
439653,0.00843597389757633
439654,0.529130971908569
439655,0.00973181612789632
439656,0.0414076538980007
439657,0.460660074353218
439658,0.505985250711441
439659,0.003629575134255
439660,0.107305606722832
439661,0.938529028654099
439662,0.103688353568316
439663,0.0339750914350152
439664,0.653284835457802
439665,0.284415738344193
439666,0.709404918313027
439667,0.0628466050364078
439668,0.00420210545416921
439669,0.00396724930033088
439670,0.0682602605894208
439671,0.00760424849390984
439672,0.0628177502304316
439673,0.00868209055624904
439674,0.0178307418199256
439675,0.0146666800007224
439676,0.313146940946579
439677,0.0383301337584853
439678,0.00814363779500128
439679,0.840389122486114
439680,0.00311156152747572
439681,0.0454718251749873
439682,0.0481171679496765
439683,0.0151197377685458
439684,0.0191886502280831
439685,0.0916202014386654
439686,0.972234773278236
439687,0.135837823733688
439688,0.0223977763541043
439689,0.806334932804108
439690,0.851718190550804
439691,0.134370359927416
439692,0.056882316082716
439693,0.0259978009462357
439694,0.1017868822366
439695,0.0413254023641348
439696,0.735012352705002
439697,0.895458966970444
439698,0.380222868442535
439699,0.0897235776185987
439700,0.748763454556465
439701,0.870855901956558
439702,0.790912798285485
439703,0.00732553005218505
439704,0.00497171969618648
439705,0.0621828463971615
439706,0.0181760935336351
439707,0.0250762417837978
439708,0.00403233699034899
439709,0.802707204580307
439710,0.750443566560745
439711,0.0533370047509671
439712,0.1010287784338
439713,0.631745304107666
439714,0.662819762349129
439715,0.00939751067198813
439716,0.810085468173027
439717,0.126184424966574
439718,0.0980547157078983
439719,0.0297089002430439
439720,0.542944326400757
439721,0.0233471975661814
439722,0.132907969385386
439723,0.237296811670065
439724,0.00619652925524861
439725,0.0101041924208403
439726,0.00556042091920972
439727,0.0738681615889072
439728,0.244438328683376
439729,0.787239281654358
439730,0.847450909852982
439731,0.100634196072817
439732,0.153325547724962
439733,0.0188064032997936
439734,0.020595033492893
439735,0.973717738866806
439736,0.301185472428799
439737,0.794088639497757
439738,0.977892039775848
439739,0.138287284687162
439740,0.0168093198873103
439741,0.509734185695648
439742,0.691801509737968
439743,0.967769810676575
439744,0.00396289583295584
439745,0.864044437646866
439746,0.0241999473869801
439747,0.523840834498406
439748,0.132474301606417
439749,0.0144573914930224
439750,0.244019483685493
439751,0.0133047357276082
439752,0.0062522296793759
439753,0.0959489454180002
439754,0.343263234734535
439755,0.012797274902463
439756,0.0395676059499383
439757,0.107741337135434
439758,0.763598930954933
439759,0.0464496651738882
439760,0.016077384352684
439761,0.121129217863083
439762,0.0998810924738647
439763,0.676336917519569
439764,0.118446976304054
439765,0.869316663146019
439766,0.0218686033729464
439767,0.00412846461404115
439768,0.105478984087706
439769,0.0333176642283797
439770,0.901404991745949
439771,0.0135602061636746
439772,0.88617645072937
439773,0.608334779858589
439774,0.187273760825396
439775,0.00627634441480041
439776,0.0208628461696208
439777,0.0518679306581616
439778,0.0418205620646477
439779,0.0994179357588292
439780,0.95049056661129
439781,0.817066014885903
439782,0.0235375815406442
439783,0.0203022062778473
439784,0.890114177346229
439785,0.473980553746223
439786,0.012612168291118
439787,0.265649301171303
439788,0.692601271986961
439789,0.445121044039726
439790,0.0866347566992046
439791,0.322880636811256
439792,0.0109822410158813
439793,0.0110466724727303
439794,0.641276076555252
439795,0.764647953867912
439796,0.792185326576233
439797,0.114424945130944
439798,0.00543274241499602
439799,0.885746392011642
439800,0.786170119404793
439801,0.159277528584003
439802,0.00626058084890247
439803,0.938916155099869
439804,0.0236548071950674
439805,0.458899940133095
439806,0.461683009266854
439807,0.0675766872912646
439808,0.129503156036138
439809,0.0307201998159289
439810,0.0176825299859047
439811,0.0100353062152863
439812,0.0424963387623429
439813,0.924507378339767
439814,0.746552976608276
439815,0.643831393361092
439816,0.00631036167033017
439817,0.226663854300976
439818,0.0861160820424557
439819,0.715523992061615
439820,0.125520227670669
439821,0.0103116356767714
439822,0.67067111825943
439823,0.120779615968466
439824,0.766566932916641
439825,0.890464489459992
439826,0.0562355145066976
439827,0.0134199706111103
439828,0.904053738236428
439829,0.0725528234094381
439830,0.0268636168912053
439831,0.00265451404266059
439832,0.961927765011787
439833,0.0456908617243171
439834,0.0599822116047144
439835,0.071495439693332
439836,0.889832131505013
439837,0.0207283202409744
439838,0.00569600495509803
439839,0.00890994910150768
439840,0.00921277096495032
439841,0.975112926483154
439842,0.872042647480965
439843,0.947594431519508
439844,0.0242108628153801
439845,0.00731732579879462
439846,0.0150237921625376
439847,0.131665549606085
439848,0.0672424876093866
439849,0.00417813879903406
439850,0.00899672228842972
439851,0.556626713991165
439852,0.00676173437386753
439853,0.318015911102295
439854,0.356339566349983
439855,0.0633807395994663
439856,0.0413227752447128
439857,0.00268887483980506
439858,0.00632541789673269
439859,0.0321961496956647
439860,0.0440854392945766
439861,0.907397710323334
439862,0.17099359062314
439863,0.86570654964447
439864,0.796239667057991
439865,0.937301844239235
439866,0.0115903443656862
439867,0.935721775531769
439868,0.972366203188897
439869,0.0019739520503208
439870,0.00665027531795205
439871,0.00839670444838703
439872,0.581129103183746
439873,0.302725115776062
439874,0.858982378721237
439875,0.00374808511696756
439876,0.00914114806801081
439877,0.31199583876133
439878,0.110760958373547
439879,0.714771751284599
439880,0.875443197369576
439881,0.0166888650357723
439882,0.0420288603827357
439883,0.0121131418962031
439884,0.00965144089423118
439885,0.0065600185189396
439886,0.0173634877428413
439887,0.0373807272315025
439888,0.0103958798572421
439889,0.77868760740757
439890,0.00992199660837651
439891,0.00790203362703323
439892,0.901588671207428
439893,0.679644164204598
439894,0.0521761756129563
439895,0.357595372080803
439896,0.613953649401665
439897,0.830780627965927
439898,0.88466356754303
439899,0.0232616624906659
439900,0.939625847935676
439901,0.0110832694917917
439902,0.445191970467567
439903,0.0638671775683759
439904,0.892181712150574
439905,0.049775108449161
439906,0.252602422595024
439907,0.0468350988551975
439908,0.0173437818065286
439909,0.156828128546477
439910,0.19168014228344
439911,0.587873331308365
439912,0.00749484479799866
439913,0.0425923085957766
439914,0.148983132213354
439915,0.00801810715347527
439916,0.123519237428903
439917,0.421610867619514
439918,0.0311996694654226
439919,0.136558818936348
439920,0.540164807200432
439921,0.0996365637853742
439922,0.00954832439310849
439923,0.650841369748116
439924,0.0747507810592651
439925,0.118530450373888
439926,0.973929095268249
439927,0.582332175731659
439928,0.0107395891100169
439929,0.418986726939678
439930,0.117166889101267
439931,0.0846172217577696
439932,0.0932452848255636
439933,0.0165437389016151
439934,0.565946897268295
439935,0.699704719781876
439936,0.446320820987224
439937,0.162127091169357
439938,0.00876000104472041
439939,0.882662963032723
439940,0.771803000450134
439941,0.0682513459920883
439942,0.00530197727493942
439943,0.780131813168526
439944,0.0864407367855311
439945,0.00349634431768209
439946,0.256208459556103
439947,0.00426330137997866
439948,0.711649232625961
439949,0.574122083187103
439950,0.597668759822845
439951,0.0829287248700858
439952,0.897069205284119
439953,0.0176410138718784
439954,0.00542865638807416
439955,0.760969282269478
439956,0.022792567498982
439957,0.940674414515495
439958,0.803179604530334
439959,0.943317300081253
439960,0.0815249675214291
439961,0.827757361769676
439962,0.0726303706169127
439963,0.162910274267197
439964,0.020367093142122
439965,0.00632880107685923
439966,0.0913320085704329
439967,0.0604875560551882
439968,0.0441219699606299
439969,0.0833457268476487
439970,0.063309734262526
439971,0.904439040184021
439972,0.00916355242952703
439973,0.601713200330734
439974,0.004947520326823
439975,0.237156141340733
439976,0.793598395705223
439977,0.048725261464715
439978,0.115916571855545
439979,0.0541277732215822
439980,0.139571164160967
439981,0.755759666204453
439982,0.00821701833046973
439983,0.0216206153035164
439984,0.119314484879374
439985,0.0134293775297701
439986,0.978807035088539
439987,0.0847197421044112
439988,0.872873911142349
439989,0.00725031993351877
439990,0.0438529744707048
439991,0.0470611367896199
439992,0.0466047505140305
439993,0.0699981674551965
439994,0.554941314220428
439995,0.069317403279245
439996,0.937609129190445
439997,0.935480365872383
439998,0.00447252276353538
439999,0.0675608070641756
440000,0.805788081288338
440001,0.0683167741969226
440002,0.87455541908741
440003,0.98433039367199
440004,0.641214159488678
440005,0.211960768401623
440006,0.746627797484398
440007,0.0351461390480399
440008,0.0304574184119701
440009,0.984730428576469
440010,0.00638918171171099
440011,0.0142319125588983
440012,0.130385364055633
440013,0.376788625955581
440014,0.886930233716965
440015,0.185968944847584
440016,0.0142574831843376
440017,0.150397517889738
440018,0.0331327540203929
440019,0.00519380439072847
440020,0.281851366996765
440021,0.634583304643631
440022,0.113492303729057
440023,0.177603095769882
440024,0.00218835787381976
440025,0.00815690145827832
440026,0.0142802811283618
440027,0.955739984989166
440028,0.919321330785751
440029,0.775939350128173
440030,0.0157428443543613
440031,0.620886132001877
440032,0.176437752872706
440033,0.00649988278746605
440034,0.914017307758332
440035,0.0214444808661938
440036,0.968134050250053
440037,0.00957540108356626
440038,0.0158280897885561
440039,0.738527147531509
440040,0.622754587888718
440041,0.459086163759231
440042,0.00698679522611201
440043,0.0145075919441879
440044,0.836284048318863
440045,0.713035469293594
440046,0.0291849886178971
440047,0.81083206820488
440048,0.410825006604195
440049,0.340535777568817
440050,0.797455787658692
440051,0.0358083290606737
440052,0.639880618453026
440053,0.020326902076602
440054,0.0225869020856917
440055,0.0394020864982158
440056,0.942437994003296
440057,0.0083259914536029
440058,0.0103329974226654
440059,0.0389658231288195
440060,0.0316411262825131
440061,0.0850231634676457
440062,0.0156273598894477
440063,0.669161108613014
440064,0.543976702809334
440065,0.142006933838129
440066,0.0345402862615883
440067,0.0202734307255596
440068,0.0210341013260186
440069,0.876204794764519
440070,0.0946379009783267
440071,0.10721749612689
440072,0.0135174509249628
440073,0.0094466077387333
440074,0.12502053257823
440075,0.0410038424581289
440076,0.127364504218101
440077,0.493632496714592
440078,0.0588364953398704
440079,0.908188316345215
440080,0.0388125476501882
440081,0.171754319608211
440082,0.804687250256539
440083,0.783538324594498
440084,0.0048756010364741
440085,0.745641476392746
440086,0.0723555342033505
440087,0.0507076045721769
440088,0.00358728296123445
440089,0.612991953969002
440090,0.0594223539978266
440091,0.197124744802713
440092,0.0387137988880277
440093,0.009433978702873
440094,0.0769073060899973
440095,0.0496548189073801
440096,0.741234377145768
440097,0.0926735893841834
440098,0.0492384485527873
440099,0.0496642818301916
440100,0.911908046483993
440101,0.937892622709274
440102,0.00685520353727044
440103,0.189278710007667
440104,0.808763681292534
440105,0.945667275190353
440106,0.050390014782548
440107,0.0881132219731806
440108,0.0234151091426611
440109,0.00392205244861543
440110,0.089209219112992
440111,0.00885109906084834
440112,0.864218096733093
440113,0.00923827848024667
440114,0.00657971389591694
440115,0.0604902402609588
440116,0.464781037867069
440117,0.0299963181000203
440118,0.756570259809494
440119,0.0546071787700057
440120,0.910517346143722
440121,0.00143446827132721
440122,0.0249516645669937
440123,0.77636730003357
440124,0.868363407373428
440125,0.202444273680448
440126,0.663106515526772
440127,0.0326880051717162
440128,0.0139409055225551
440129,0.0201361698433757
440130,0.239861171334982
440131,0.00916203851718456
440132,0.0434478086642921
440133,0.851052377939224
440134,0.926364626646042
440135,0.00417150106467306
440136,0.00985529087483885
440137,0.00359501631464809
440138,0.712757732629776
440139,0.737268491506577
440140,0.00798700291104613
440141,0.838516922712326
440142,0.864043043732643
440143,0.0739534084200859
440144,0.922018800377846
440145,0.0192106212489307
440146,0.0621590790450574
440147,0.00476020306814463
440148,0.00927484873682261
440149,0.0478800280466675
440150,0.817246333241462
440151,0.910120949268341
440152,0.0446925784796475
440153,0.0099051933027804
440154,0.739569340705872
440155,0.262664770424366
440156,0.0109017416015267
440157,0.147359421670437
440158,0.00669915950857102
440159,0.0531464012041688
440160,0.124922070741653
440161,0.0655395845249295
440162,0.962095990657806
440163,0.072940587669611
440164,0.344625985562801
440165,0.0740866700559854
440166,0.0110411424860358
440167,0.081320555910468
440168,0.969152393937111
440169,0.0160192244909704
440170,0.829314262747765
440171,0.971478965759278
440172,0.902493380665779
440173,0.395206954479218
440174,0.0114887170493603
440175,0.896960711598396
440176,0.770591479897499
440177,0.86109522664547
440178,0.196983821094036
440179,0.764649125695229
440180,0.00621591601520777
440181,0.00871806372702123
440182,0.186973179757595
440183,0.932986036062241
440184,0.0234221499413252
440185,0.0245696952678263
440186,0.0290817918591202
440187,0.850903391122818
440188,0.421515662074089
440189,0.905413379788399
440190,0.349578751087189
440191,0.00808061030693352
440192,0.00923903268761933
440193,0.143848285764456
440194,0.00677832099609076
440195,0.24500956016779
440196,0.00726304634008555
440197,0.0301883099600673
440198,0.0131330550648272
440199,0.162021215051413
440200,0.769678898572921
440201,0.0174565222114325
440202,0.906834473609925
440203,0.189356854140759
440204,0.02082390204072
440205,0.0145931497551501
440206,0.630899299740791
440207,0.0686052444651723
440208,0.0831623453497886
440209,0.0427761429622769
440210,0.023777479827404
440211,0.00795971484482288
440212,0.90096439564228
440213,0.00384584744460881
440214,0.0185925019085407
440215,0.00583790079690515
440216,0.0663841149285434
440217,0.0479860961288213
440218,0.0310328054688871
440219,0.071683961443603
440220,0.87185211610794
440221,0.0602685480713844
440222,0.92035130250454
440223,0.0296917771957815
440224,0.0329158743843436
440225,0.00946893092431128
440226,0.0214852251335979
440227,0.0699713043868542
440228,0.0119498549029231
440229,0.010541439672932
440230,0.0424603573083878
440231,0.677776497960091
440232,0.880251433372497
440233,0.00714387325569986
440234,0.0164281528666616
440235,0.0403847925588489
440236,0.0150113929994404
440237,0.125209273993969
440238,0.132188214868307
440239,0.118782970070839
440240,0.169580393433571
440241,0.185748303949833
440242,0.0963645244389773
440243,0.0150282936282456
440244,0.00637260265648365
440245,0.069427296385169
440246,0.00790217673592269
440247,0.0857877272814514
440248,0.868810002684593
440249,0.0229565226770937
440250,0.109573511689901
440251,0.377856426477432
440252,0.909402901172638
440253,0.00698450859636068
440254,0.1108866751194
440255,0.822846934199333
440256,0.625491781115532
440257,0.229745864212513
440258,0.0354633907899259
440259,0.00470669951755554
440260,0.266533629894256
440261,0.00637466646730901
440262,0.112119921326637
440263,0.00880488619208335
440264,0.08526814904809
440265,0.0297460096403957
440266,0.0245103696361184
440267,0.885260685920715
440268,0.47128444814682
440269,0.00673191179521383
440270,0.1310585924685
440271,0.00967636471614242
440272,0.0911316653937102
440273,0.859206067800522
440274,0.716412336468697
440275,0.170649987190962
440276,0.460248287081718
440277,0.0102635087678209
440278,0.559158134818077
440279,0.0584505197107792
440280,0.104145617365837
440281,0.438992382287979
440282,0.2545183583498
440283,0.422448691546917
440284,0.064738694280386
440285,0.00572852999903261
440286,0.271972143292427
440287,0.354295465767384
440288,0.0348025920316577
440289,0.0358592347688973
440290,0.219038109600544
440291,0.0466268208324909
440292,0.00504527892917395
440293,0.918130361318588
440294,0.0242785001173616
440295,0.438875373363495
440296,0.624660250663758
440297,0.17325023406744
440298,0.72984712100029
440299,0.0254898452609777
440300,0.0237517179101706
440301,0.337048028826714
440302,0.140189207136631
440303,0.0699413476586342
440304,0.344995395779609
440305,0.678345597863198
440306,0.83515370118618
440307,0.0056805657222867
440308,0.366600820064545
440309,0.0976079792827367
440310,0.723813876986504
440311,0.17194798950851
440312,0.140653915569186
440313,0.962760107636451
440314,0.0923160724937914
440315,0.066213369756937
440316,0.0033916454995051
440317,0.234361577510834
440318,0.768790750861168
440319,0.00823553372174501
440320,0.0390695751495659
440321,0.00457786620780826
440322,0.0110547603107989
440323,0.00910935620777308
440324,0.300384977459908
440325,0.0186595502868294
440326,0.254866423726082
440327,0.0884519881755113
440328,0.130385531201959
440329,0.0550870331674814
440330,0.157635946825147
440331,0.854987844824791
440332,0.748038517832756
440333,0.00548981223255396
440334,0.560330403804779
440335,0.00903510721400381
440336,0.0245712464675307
440337,0.0377168157696724
440338,0.497994306564331
440339,0.943892841815949
440340,0.0262221982702613
440341,0.0606674399673938
440342,0.812763915300369
440343,0.161647768035531
440344,0.394202177643776
440345,0.0166868603900075
440346,0.00659520667977632
440347,0.0862096849679946
440348,0.0481889414489269
440349,0.123811887994408
440350,0.159881257042289
440351,0.268674216866493
440352,0.136663637727499
440353,0.640464627742768
440354,0.0203983112350106
440355,0.0898265318274498
440356,0.0693307244554162
440357,0.00335820019245148
440358,0.915723154902458
